timestamp,x,y,pupil_size,fixation_duration,saccade_length
0.0,1164.3847838221445,729.711732261952,2.4365430528651,0.0,0.0
0.010050251256281407,1200.455421238105,727.6267234109323,2.752761513122905,0.0,36.13084756136385
0.020100502512562814,1211.7366222671671,752.459287590071,2.656088613809094,0.010050251256281407,0.0
0.03015075376884422,1197.4488246845262,733.7884674636193,2.544790443768839,0.020100502512562814,0.0
0.04020100502512563,1178.2228261207888,736.9375927612585,2.8769435636845424,0.03015075376884422,0.0
0.05025125628140704,1230.565921694607,751.4150065744058,2.5631652365674897,0.0,54.30833421277957
0.06030150753768844,1259.874603060335,723.7829976397102,2.585890158593135,0.010050251256281407,0.0
0.07035175879396985,1266.2118462633564,742.7239413388123,2.6256692402844406,0.020100502512562814,0.0
0.08040201005025126,1285.739641475005,754.1626369140596,2.7030939576910415,0.03015075376884422,0.0
0.09045226130653267,1280.1213127051392,753.2632396449898,2.5494385300610074,0.04020100502512563,0.0
0.10050251256281408,1280.8717120145102,750.5482047561311,2.724059603757163,0.05025125628140704,0.0
0.11055276381909548,1329.1770506245791,751.0873272295804,2.551741548365746,0.06030150753768845,0.0
0.12060301507537688,1296.2769927536738,745.9434463256173,2.673985733663301,0.07035175879396985,0.0
0.1306532663316583,1341.6833572484607,756.6601257973031,2.7383791451763777,0.08040201005025126,0.0
0.1407035175879397,1336.7299024202532,766.6720892836412,2.7354062542361133,0.09045226130653267,0.0
0.15075376884422112,1367.77507557845,755.6058266661836,2.748158878245025,0.10050251256281408,0.0
0.16080402010050251,1323.0299373526445,756.895239913157,2.631482671536726,0.11055276381909548,0.0
0.1708542713567839,1374.2079233942147,734.7492095814044,2.6945513063871362,0.0,55.76408265833892
0.18090452261306533,1377.7630637365,745.0616552954301,2.616070108617313,0.010050251256281407,0.0
0.19095477386934673,1386.5216821721795,752.1522582829501,2.8343682299397894,0.020100502512562814,0.0
0.20100502512562815,1390.1829813433533,750.6591463385606,2.712411104591648,0.03015075376884422,0.0
0.21105527638190955,1380.4174611307499,729.7352602959908,2.7266235435590347,0.0,23.09056933350096
0.22110552763819097,1412.6338702002722,756.1672780432054,2.692609496918996,0.010050251256281407,0.0
0.23115577889447236,1407.3987540198038,720.7185110106783,2.8937859432432216,0.0,35.833246092830954
0.24120603015075376,1394.295220222807,748.6026406322278,3.006586603743197,0.010050251256281407,0.0
0.25125628140703515,1391.2944235969135,734.3897777590679,2.9064171049467737,0.020100502512562814,0.0
0.2613065326633166,1351.2451818481106,726.443348206268,2.798045771689023,0.0,40.82998294503275
0.271356783919598,1361.443444937459,698.8190908432719,2.752581287914666,0.010050251256281407,0.0
0.2814070351758794,1326.1532569344765,716.5258101833401,2.9626754305534653,0.020100502512562814,0.0
0.2914572864321608,1378.8841216892658,714.1013371983036,2.6095269649639286,0.03015075376884422,0.0
0.30150753768844224,1360.9495545230684,736.1192417468548,2.850816043343179,0.04020100502512563,0.0
0.31155778894472363,1332.2051643464342,723.6297716860847,2.765640127195035,0.05025125628140704,0.0
0.32160804020100503,1395.6522391412504,738.5126932086231,3.0043170770242096,0.06030150753768845,0.0
0.3316582914572864,1357.8661243131185,733.501285094625,2.767318854505624,0.0,38.11698683119931
0.3417085427135678,1315.3606847770923,720.2564260468752,2.8407949559900763,0.010050251256281407,0.0
0.35175879396984927,1281.9337989829917,719.352166045881,2.7900711513440277,0.020100502512562814,0.0
0.36180904522613067,1266.6838025275886,683.0944137618317,2.9030909161540617,0.03015075376884422,0.0
0.37185929648241206,1291.9846788634607,708.7049634854959,2.94022126924905,0.04020100502512563,0.0
0.38190954773869346,1262.0603960987844,706.9393016879418,2.8422145383932715,0.05025125628140704,0.0
0.3919597989949749,1231.6035020339366,697.1185156603015,2.8668037128035637,0.06030150753768845,0.0
0.4020100502512563,1211.2841883248577,686.1738925232585,3.0136467531908067,0.07035175879396985,0.0
0.4120603015075377,1182.4310030546476,684.2342611668811,3.082600278243701,0.0,28.918306832104008
0.4221105527638191,1220.5084080467095,708.3600751246798,2.8874463365310676,0.0,45.077085864725326
0.4321608040201005,1156.6657637152439,672.6223287199633,2.998560718062833,0.010050251256281407,0.0
0.44221105527638194,1149.5382322213918,682.173787952321,2.922143663451331,0.020100502512562814,0.0
0.45226130653266333,1150.264415118072,651.8809807934977,2.797788022770745,0.03015075376884422,0.0
0.4623115577889447,1162.4171743006539,649.916975273362,2.856614188407939,0.04020100502512563,0.0
0.4723618090452261,1113.25284014532,677.5844700639725,2.851346364065466,0.05025125628140704,0.0
0.4824120603015075,1086.9052680333646,675.8664469672848,2.8985490005248726,0.06030150753768845,0.0
0.49246231155778897,1099.467675734347,671.1418736970735,2.83463997869655,0.07035175879396985,0.0
0.5025125628140703,1091.9750469803682,660.3281382663715,2.885878835513072,0.08040201005025126,0.0
0.5125628140703518,1091.3975582323324,636.8511156366237,3.040555489222237,0.09045226130653267,0.0
0.5226130653266332,1014.9120134301938,624.1958850989843,3.122418133760111,0.10050251256281408,0.0
