timestamp,x,y,pupil_size,fixation_duration,saccade_length
0.0,939.3256812907802,509.19154753513976,2.8617114742714445,0.010050251256281407,0.0
0.010050251256281407,960.1147639514979,542.1829884709108,2.8890860572806356,0.0,38.9951424268796
0.020100502512562814,990.9264077958803,565.7412442758629,2.8179705400424697,0.0,38.785935762394914
0.03015075376884422,962.1882944521228,535.2750413433836,2.9210098574448393,0.010050251256281407,0.0
0.04020100502512563,1006.0310677566026,576.0898399840117,2.765334279465907,0.020100502512562814,0.0
0.05025125628140704,998.8408192229977,516.5717780299481,2.777904945269292,0.0,59.95080794070061
0.06030150753768844,993.7775940393568,539.7674167805098,2.805064193046109,0.0,23.74181767065905
0.07035175879396985,984.8711299060685,524.913635230965,2.9393051670156236,0.010050251256281407,0.0
0.08040201005025126,991.5125174151432,526.5373310204052,2.7556370853217196,0.020100502512562814,0.0
0.09045226130653267,977.562508676441,526.2852891768565,2.912445114811007,0.03015075376884422,0.0
0.10050251256281408,1027.1681304693143,545.699093609384,2.894745055180899,0.04020100502512563,0.0
0.11055276381909548,981.2571664801476,533.8543099741173,3.1658550297547836,0.05025125628140704,0.0
0.12060301507537688,1023.0651476834934,531.3299674844817,2.8534847456406895,0.0,41.88412106400579
0.1306532663316583,1017.5386701705503,571.4270788844476,2.9514655168852,0.0,40.47616948677754
0.1407035175879397,1041.0833152019668,561.858009259869,2.9815205468790276,0.0,25.414905137250425
0.15075376884422112,1058.8078423191366,536.0453861809108,2.8039461032582276,0.010050251256281407,0.0
0.16080402010050251,1079.4998762802654,538.7581963442173,2.9584121281687517,0.020100502512562814,0.0
0.1708542713567839,1036.9737360316988,537.4386748198199,3.0121563968199996,0.03015075376884422,0.0
0.18090452261306533,1018.8273481810697,558.929948580022,3.0114945223801657,0.04020100502512563,0.0
0.19095477386934673,1068.8360930824022,544.400599306477,3.1558765083376947,0.05025125628140704,0.0
0.20100502512562815,1100.986392738685,576.1657830341226,2.970308704057234,0.06030150753768845,0.0
0.21105527638190955,1109.312078998791,568.2753287577042,3.2621674354737262,0.0,11.470672185620513
0.22110552763819097,1068.0424691927044,562.1325610961892,2.8132191177566366,0.010050251256281407,0.0
0.23115577889447236,1069.9883590573772,566.8645581023281,3.1365086263402415,0.020100502512562814,0.0
0.24120603015075376,1102.2552280193552,534.0150856027336,3.026924841883634,0.03015075376884422,0.0
0.25125628140703515,1114.5044636027685,548.1586212763965,3.0984902309759947,0.04020100502512563,0.0
0.2613065326633166,1088.4467036182286,545.514153663707,3.0196733390277526,0.05025125628140704,0.0
0.271356783919598,1130.2820188166957,583.6877668938994,3.1705896870737296,0.0,56.634074061499426
0.2814070351758794,1116.931402728657,570.3105236139683,3.1652312480063434,0.010050251256281407,0.0
0.2914572864321608,1122.4234273952056,542.6591411365574,3.1810107289120397,0.020100502512562814,0.0
0.30150753768844224,1082.8662894550669,586.8170932162236,3.1924619287153786,0.03015075376884422,0.0
0.31155778894472363,1115.5431315425803,546.1080325667793,3.0546984234314705,0.04020100502512563,0.0
